fault_id,fault,fault_type,source,location,is_branch,detected,detecting_vector_count,first_detecting_vector,total_po_mismatches,PO_388,PO_389,PO_390,PO_391,PO_418,PO_419,PO_420,PO_421,PO_422,PO_423,PO_446,PO_447,PO_448,PO_449,PO_450,PO_767,PO_768,PO_850,PO_863,PO_864,PO_865,PO_866,PO_874,PO_878,PO_879,PO_880
682,625/SA0,SA0,625,625,False,True,457,2.0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,46,140,18,43,88
683,625/SA1,SA1,625,625,False,True,56,31.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,4,19,3,6,10
684,628->700/SA1,SA1,628,700,True,True,177,10.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0
685,628->795/SA1,SA1,628,795,True,True,40,5.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,3,6,17
686,628/SA0,SA0,628,628,False,True,272,2.0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,15,46,6,10,19
687,628/SA1,SA1,628,628,False,True,196,5.0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,6,24,3,6,17
688,631/SA0,SA0,631,631,False,True,49,74.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
689,632->708/SA1,SA1,632,708,True,True,16,13.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
690,632/SA0,SA0,632,632,False,True,380,2.0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,197,0,23,68,8,22,40
691,632/SA1,SA1,632,632,False,True,45,13.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,1,7,0,2,6
692,635->708/SA1,SA1,635,708,True,True,127,6.0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0
693,635->734/SA1,SA1,635,734,True,True,12,64.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,4,0,1,3
694,635->762/SA1,SA1,635,762,True,True,7,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,1,0
695,635->763/SA1,SA1,635,763,True,True,8,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,2
696,635/SA0,SA0,635,635,False,True,221,15.0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,175,0,8,25,3,6,9
697,635/SA1,SA1,635,635,False,True,142,2.0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,127,0,4,7,0,2,4
698,640/SA0,SA0,640,640,False,True,29,91.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
699,641->717/SA1,SA1,641,717,True,True,11,13.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
700,641/SA0,SA0,641,641,False,True,368,3.0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,115,216,15,44,5,15,22
701,641/SA1,SA1,641,641,False,True,30,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,3,4,2,1,1
702,644->717/SA1,SA1,644,717,True,True,122,16.0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0
703,644->733/SA1,SA1,644,733,True,True,13,28.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
704,644->734/SA1,SA1,644,734,True,True,20,56.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,3,1,2,3
705,644->761/SA1,SA1,644,761,True,True,6,58.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
706,644->763/SA1,SA1,644,763,True,True,7,209.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2
707,644/SA0,SA0,644,644,False,True,215,6.0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,173,4,15,0,3,5
708,644/SA1,SA1,644,644,False,True,145,16.0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,122,2,4,1,2,4
709,650/SA0,SA0,650,650,False,True,32,29.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
710,651->727/SA1,SA1,651,727,True,True,16,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
711,651/SA0,SA0,651,651,False,True,342,3.0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,42,57,104,7,27,4,6,9
712,651/SA1,SA1,651,651,False,True,38,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,7,12,0,2,0,1,2
713,654->727/SA1,SA1,654,727,True,True,122,3.0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0
714,654->732/SA1,SA1,654,732,True,True,30,11.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
715,654->733/SA1,SA1,654,733,True,True,10,253.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
716,654->734/SA1,SA1,654,734,True,True,22,96.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,6,1,1,3
717,654/SA0,SA0,654,654,False,True,193,10.0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,13,19,39,4,8,0,2,3
718,654/SA1,SA1,654,654,False,True,153,3.0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,12,10,30,3,6,1,1,3
719,659/SA0,SA0,659,659,False,True,43,37.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
720,660/SA1,SA1,660,660,False,True,521,3.0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0
721,661/SA1,SA1,661,661,False,True,522,1.0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0
722,662->737/SA1,SA1,662,737,True,True,168,7.0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0
723,662/SA0,SA0,662,662,False,True,88,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0
724,662/SA1,SA1,662,662,False,True,761,2.0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,168,0,0
725,665->736/SA1,SA1,665,736,True,True,128,20.0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0
726,665->830/SA0,SA0,665,830,True,True,66,3.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
727,665->831/SA1,SA1,665,831,True,True,25,21.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
728,665/SA0,SA0,665,665,False,True,219,2.0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0
729,665/SA1,SA1,665,665,False,True,193,20.0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0
730,669/SA1,SA1,669,669,False,True,41,22.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
731,670->740/SA1,SA1,670,740,True,True,194,3.0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
732,670/SA0,SA0,670,670,False,True,43,13.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,14,0
733,670/SA1,SA1,670,670,False,True,579,2.0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,171,194,0
734,673->739/SA1,SA1,673,739,True,True,140,6.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0
735,673->832/SA0,SA0,673,832,True,True,46,33.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
736,673->833/SA1,SA1,673,833,True,True,36,58.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
737,673/SA0,SA0,673,673,False,True,218,1.0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0
738,673/SA1,SA1,673,673,False,True,219,3.0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0
739,677/SA1,SA1,677,677,False,True,37,15.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
740,678->743/SA1,SA1,678,743,True,True,169,7.0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
741,678->765/SA1,SA1,678,765,True,True,232,2.0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,76,0,0
742,678/SA0,SA0,678,678,False,True,57,9.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,12,29
743,678/SA1,SA1,678,678,False,True,471,2.0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,76,169,169
744,68->284/SA1,SA1,68,284,True,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,68->285/SA1,SA1,68,285,True,True,20,33.0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
746,68->286/SA1,SA1,68,286,True,True,9,123.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
747,68/SA0,SA0,68,68,False,True,16,111.0,21,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0
748,68/SA1,SA1,68,68,False,True,24,33.0,29,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0
749,682->742/SA1,SA1,682,742,True,True,133,6.0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
750,682->834/SA0,SA0,682,834,True,True,65,3.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
751,682->835/SA1,SA1,682,835,True,True,36,1.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
752,682/SA0,SA0,682,682,False,True,223,2.0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
753,682/SA1,SA1,682,682,False,True,197,6.0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
754,686/SA1,SA1,686,686,False,True,38,15.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
755,687->746/SA1,SA1,687,746,True,True,179,7.0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
756,687->764/SA1,SA1,687,764,True,True,81,3.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0
757,687->766/SA1,SA1,687,766,True,True,118,2.0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,40,0,0
758,687/SA0,SA0,687,687,False,True,51,17.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,4,8,15
759,687/SA1,SA1,687,687,False,True,430,2.0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,179,40,81,171
760,692->745/SA1,SA1,692,745,True,True,125,6.0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0
761,692->806/SA0,SA0,692,806,True,True,49,3.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
762,692->807/SA1,SA1,692,807,True,True,53,32.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
763,692/SA0,SA0,692,692,False,True,212,2.0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0
764,692/SA1,SA1,692,692,False,True,195,6.0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0
765,696/SA1,SA1,696,696,False,True,42,22.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
766,697->749/SA1,SA1,697,749,True,True,166,7.0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0
767,697/SA0,SA0,697,697,False,True,45,118.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,19,3,6,10
768,697/SA1,SA1,697,697,False,True,386,2.0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,46,140,18,43,88
769,700->748/SA1,SA1,700,748,True,True,121,10.0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0
770,700->788/SA0,SA0,700,788,True,True,52,3.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
771,700->789/SA1,SA1,700,789,True,True,47,13.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
772,700/SA0,SA0,700,700,False,True,222,2.0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0
773,700/SA1,SA1,700,700,False,True,201,10.0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0
774,704/SA1,SA1,704,704,False,True,49,74.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
775,705->752/SA1,SA1,705,752,True,True,119,15.0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0
776,705/SA0,SA0,705,705,False,True,38,33.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,1,7,0,2,6
777,705/SA1,SA1,705,705,False,True,342,2.0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,119,0,23,68,8,22,40
778,708->751/SA1,SA1,708,751,True,True,101,6.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0
779,708->790/SA0,SA0,708,790,True,True,47,27.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
780,708->791/SA1,SA1,708,791,True,True,33,2.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
781,708/SA0,SA0,708,708,False,True,175,15.0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0
782,708/SA1,SA1,708,708,False,True,143,6.0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0
783,712/SA1,SA1,712,712,False,True,131,7.0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0
784,713->755/SA1,SA1,713,755,True,True,121,14.0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0
785,713->762/SA1,SA1,713,762,True,True,132,3.0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,15,44,5,15,22
786,713/SA0,SA0,713,713,False,True,28,4.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,3,4,2,1,1
787,713/SA1,SA1,713,713,False,True,309,3.0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,115,121,15,44,5,15,22
788,717->754/SA1,SA1,717,754,True,True,74,16.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
789,717->792/SA0,SA0,717,792,True,True,37,11.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
790,717->793/SA1,SA1,717,793,True,True,37,13.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
791,717/SA0,SA0,717,717,False,True,173,6.0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0
792,717/SA1,SA1,717,717,False,True,133,13.0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0
793,72/SA1,SA1,72,72,False,False,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,721/SA1,SA1,721,721,False,True,127,7.0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0
795,722->760/SA1,SA1,722,760,True,True,128,3.0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0
796,722->761/SA1,SA1,722,761,True,True,57,20.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
797,722->763/SA1,SA1,722,763,True,True,68,3.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,7,27,4,6,9
798,722/SA0,SA0,722,722,False,True,31,21.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,12,0,2,0,1,2
799,722/SA1,SA1,722,722,False,True,295,3.0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,42,57,104,7,27,4,6,9
800,727->757/SA0,SA0,727,757,True,True,31,43.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
801,727->758/SA1,SA1,727,758,True,True,58,11.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
802,727->759/SA1,SA1,727,759,True,True,82,1.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
803,727/SA0,SA0,727,727,False,True,152,10.0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0
804,727/SA1,SA1,727,727,False,True,138,1.0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0
805,73/SA1,SA1,73,73,False,True,1,783.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
806,731/SA1,SA1,731,731,False,True,152,7.0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0
807,732/SA0,SA0,732,732,False,True,104,11.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
808,732/SA1,SA1,732,732,False,True,39,28.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
809,733/SA0,SA0,733,733,False,True,115,20.0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0
810,733/SA1,SA1,733,733,False,True,19,34.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
811,734/SA0,SA0,734,734,False,True,239,2.0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,23,68,8,22,40
812,734/SA1,SA1,734,734,False,True,25,35.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,8,0,2,3
813,735/SA0,SA0,735,735,False,True,735,2.0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0
814,735/SA1,SA1,735,735,False,True,80,1.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
815,736/SA0,SA0,736,736,False,True,87,5.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0
816,737/SA0,SA0,737,737,False,True,20,76.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
817,738/SA0,SA0,738,738,False,True,493,2.0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,171,0,0
818,738/SA1,SA1,738,738,False,True,37,13.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,0,0
819,739/SA0,SA0,739,739,False,True,104,21.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0
820,74/SA1,SA1,74,74,False,True,4,243.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
821,740/SA0,SA0,740,740,False,True,14,23.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
822,741/SA0,SA0,741,741,False,True,169,3.0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0
823,741/SA1,SA1,741,741,False,True,12,58.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
824,742/SA0,SA0,742,742,False,True,97,5.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
825,743/SA0,SA0,743,743,False,True,29,9.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
826,744/SA0,SA0,744,744,False,True,171,3.0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
827,744/SA1,SA1,744,744,False,True,15,22.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
828,745/SA0,SA0,745,745,False,True,95,10.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0
829,746/SA0,SA0,746,746,False,True,30,17.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
830,747/SA0,SA0,747,747,False,True,252,2.0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,140,18,43,88
831,747/SA1,SA1,747,747,False,True,29,211.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,6,10
832,748/SA0,SA0,748,748,False,True,104,6.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0
833,749/SA0,SA0,749,749,False,True,21,118.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
834,75->287/SA1,SA1,75,287,True,True,5,88.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,1,1
835,75->290/SA1,SA1,75,290,True,True,131,9.0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,75->293/SA1,SA1,75,293,True,True,133,13.0,133,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,75->294/SA1,SA1,75,294,True,True,9,37.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,3,2,1,4,2
838,75/SA0,SA0,75,75,False,True,227,2.0,282,122,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,3,5,1,3,3,5,1,3,2
839,75/SA1,SA1,75,75,False,True,232,9.0,294,131,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,2,3,4,2,6,3,2,5,3
840,750/SA1,SA1,750,750,False,True,25,33.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,7,0,2,6
841,751/SA0,SA0,751,751,False,True,82,16.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0
842,752/SA0,SA0,752,752,False,True,21,72.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
843,753/SA1,SA1,753,753,False,True,12,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
844,754/SA0,SA0,754,754,False,True,88,6.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0
845,755/SA0,SA0,755,755,False,True,11,110.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
846,756/SA1,SA1,756,756,False,True,12,58.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
847,757/SA0,SA0,757,757,False,True,52,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
848,757/SA1,SA1,757,757,False,True,89,11.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
849,758/SA0,SA0,758,758,False,True,29,15.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
850,759/SA0,SA0,759,759,False,True,72,10.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
851,760/SA0,SA0,760,760,False,True,14,21.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
852,761/SA1,SA1,761,761,False,True,7,151.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
